CUST_ID,REGISTRATION,AGE,GENDER,MARITAL_STATUS,PROFESSION,EDUCATION,INCOME,MEMBERS_IN_HOUSEHOLD,PRODUCT_BROWSED_TOTAL,PRODUCT_BROWSED_AVERAGE,PRODUCT_PURCHASED_TOTAL,PRODUCT_PURCHASED_AVERAGE,ITEMS_PLACED_IN_CART_TOTAL,ITEMS_PLACED_IN_CART_AVERAGE,ONSITE_SEARCHES_TOTAL,ONSITE_SEARCHES_AVERAGE,PAGE_VIEWS_TOTAL,PAGE_VIEWS_AVERAGE,AMOUNT_BROWSED_TOTAL,AMOUNT_BROWSED_AVERAGE,AMOUNT_CARTED_TOTAL,AMOUNT_CARTED_AVERAGE,AMOUNT_PURCHASED_TOTAL,AMOUNT_PURCHASED_AVERAGE,AMOUNT_ABANDONED_TOTAL,AMOUNT_ABANDONED_AVERAGE,NUMBER_OF_ACTIVITIES_TOTAL,NUMBER_OF_ACTIVITIES_AVERAGE,NUMBER_OF_SESSIONS,BUYER_CATEGORY,LTV,DEMOGRAPHIC_CLUSTER,ONLINE_BEHAVIOR_CLUSTER,BUYING_BEHAVIOR_CLUSTER,MBA_Browse_1,MBA_Browse_2,MBA_Browse_3,Purchase_MBA_1,Purchase_MBA_2,Purchase_MBA_3,Instore_MBA_1,Instore_MBA_2,Instore_MBA_3,Line_Purchased,Line_Browsed,Line_Search,Line_PageView,Line_Affinity,$L-Line_Affinity,$LP-Line_Affinity,$LP-Big Screen TV,$LP-Computers,$LP-MP3,$LP-Receivers,$LP-Smart Phone,$LP-Speakers,$LP-Standard TV,PURCHASED_AE683260224O,PURCHASED_AE683260524O,PURCHASED_AE683260724O,PURCHASED_AE683260824O,PURCHASED_AE683666822O,PURCHASED_AE683666823O,PURCHASED_AE683666824O,PURCHASED_AE683667024O,PURCHASED_AE683668024O,PURCHASED_AE683769624O,PURCHASED_AE683769824O,PURCHASED_AE744080224O,PURCHASED_AE744080324O,PURCHASED_AE744080422O,PURCHASED_AE744080522O,PURCHASED_AE744870124O,PURCHASED_AE744870324O,PURCHASED_AE744870424O,PURCHASED_AE744870524O,PURCHASED_AE745285622O,PURCHASED_AE745285722O,PURCHASED_AE745285822O,PURCHASED_AE745285922O,PURCHASED_AE745286022O,PURCHASED_AE745486322O,PURCHASED_AE745486422O,PURCHASED_AE745486524O,PURCHASED_AE745486622O,PURCHASED_AE745486724O,PURCHASED_AE745486822O,BROWSED_AE683260224O,BROWSED_AE683260524O,BROWSED_AE683260724O,BROWSED_AE683260824O,BROWSED_AE683666822O,BROWSED_AE683666823O,BROWSED_AE683666824O,BROWSED_AE683667024O,BROWSED_AE683668024O,BROWSED_AE683769624O,BROWSED_AE683769824O,BROWSED_AE744080224O,BROWSED_AE744080324O,BROWSED_AE744080422O,BROWSED_AE744080522O,BROWSED_AE744870124O,BROWSED_AE744870324O,BROWSED_AE744870424O,BROWSED_AE744870524O,BROWSED_AE745285622O,BROWSED_AE745285722O,BROWSED_AE745285822O,BROWSED_AE745285922O,BROWSED_AE745286022O,BROWSED_AE745486322O,BROWSED_AE745486422O,BROWSED_AE745486524O,BROWSED_AE745486622O,BROWSED_AE745486724O,BROWSED_AE745486822O
"594.000000","CRAIG.BIRD@EMAIL1.COM",27,"M","S","Private Sector","High School",25289,1,9,1.000000,0,0.000000,2,0.222222,0,0.000000,41,4.555556,4691,781.833333,948,158.000000,0,0.000000,948,105.333333,88,9.777778,9,"Product Viewer","LOW VALUE","MIDDLE INCOME SCHOOL EDUCATED","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","MP3","Big Screen TV","Receivers","3204","No Offer","No Offer","MP3","Receivers","Computers","Speakers","Standard TV","Computers","Standard TV","Speakers","Speakers",0.979100,0.002521,0.002856,0.002746,0.003803,0.002711,0.979100,0.006263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"595.000000","CRAIG.BIRD@EMAIL2.COM",39,"M","M","Accountant","Post College",71035,4,21,1.235294,0,0.000000,6,0.352941,4,0.235294,129,7.588235,8347,1192.428571,2876,410.857143,0,0.000000,2876,169.176471,251,14.764706,17,"Product Viewer","MEDIUM VALUE","HIGH INCOME FAMILY","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","Big Screen TV","No Offer","3181","No Offer","No Offer","Receivers","Speakers","Computers","MP3","MP3","Big Screen TV","Smart Phone","MP3","MP3",0.951475,0.004581,0.011409,0.951475,0.010226,0.002212,0.006916,0.013181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"596.000000","CRAIG.BODZ@EMAIL1.COM",43,"F","S","Engineer","Post College",78523,1,5,0.714286,0,0.000000,3,0.428571,0,0.000000,47,6.714286,2825,941.666667,1927,642.333333,0,0.000000,1927,275.285714,100,14.285714,7,"Product Viewer","MEDIUM VALUE","HIGH INCOME SINGLE","PROBABLE BUYER","INSTORE LOW VALUE NON OFFER SEEKER","Standard TV","MP3","Computers","3195","No Offer","No Offer","MP3","Receivers","Speakers","Computers","Speakers","Computers","Standard TV","Computers","Big Screen TV",0.575872,0.575872,0.071926,0.048641,0.034285,0.062415,0.020714,0.186148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"597.000000","CRAIG.BODZ@EMAIL2.COM",25,"M","S","Private Sector","High School",20564,1,3,0.333333,0,0.000000,0,0.000000,1,0.111111,21,2.333333,1227,409.000000,0,0.000000,0,0.000000,0,0.000000,33,3.666667,9,"Product Viewer","MEDIUM VALUE","MIDDLE INCOME SCHOOL EDUCATED","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","MP3","Speakers","Big Screen TV","No Offer","No Offer","No Offer","MP3","Receivers","Computers","Speakers","Standard TV","Computers","Standard TV","Speakers","Speakers",0.899487,0.021195,0.004946,0.010724,0.030053,0.015621,0.899487,0.017974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"598.000000","CRAIG.MONK@EMAIL1.COM",35,"M","S","Self Employed","College",53860,1,0,0.000000,2,1.000000,2,1.000000,0,0.000000,9,4.500000,0,0.000000,1548,1548.000000,1548,1548.000000,1548,774.000000,21,10.500000,2,"Repeat Buyer","HIGH VALUE","MIDDLE INCOME SINGLE","REPEAT BUYER","ONLINE HIGH VALUE OFFER SEEKER","No Offer","No Offer","No Offer","Speakers","Standard TV","Receivers","Receivers","Speakers","Computers","MP3","Big Screen TV","Computers","Receivers","MP3","MP3",0.961124,0.029842,0.000753,0.961124,0.000775,0.005167,0.001364,0.000975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599.000000","CRAIG.MONK@EMAIL2.COM",43,"M","M","Engineer","College",79128,6,5,0.714286,0,0.000000,0,0.000000,0,0.000000,27,3.857143,3385,677.000000,0,0.000000,0,0.000000,0,0.000000,52,7.428571,7,"Product Viewer","HIGH VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE HIGH VALUE NON OFFER SEEKER","Standard TV","MP3","Receivers","No Offer","No Offer","No Offer","MP3","Receivers","Smart Phone","Speakers","Smart Phone","Computers","Big Screen TV","Speakers","Speakers",0.798456,0.044596,0.132859,0.002682,0.009927,0.006655,0.798456,0.004824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"600.000000","CRAIG.MOSS@EMAIL1.COM",32,"F","U","Doctor","College",28053,2,6,0.666667,0,0.000000,1,0.111111,3,0.333333,47,5.222222,2214,553.500000,179,44.750000,0,0.000000,179,19.888889,100,11.111111,9,"Product Viewer","MEDIUM VALUE","MARRIED WOMEN","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","MP3","Speakers","Big Screen TV","3211","No Offer","No Offer","MP3","Receivers","Speakers","Smart Phone","Receivers","Computers","Smart Phone","Smart Phone","Smart Phone",0.412903,0.143423,0.170198,0.024008,0.059980,0.412903,0.012792,0.176697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"601.000000","CRAIG.PITT@EMAIL1.COM",35,"M","U","Engineer","College",67593,2,13,0.866667,0,0.000000,2,0.133333,5,0.333333,85,5.666667,5607,801.000000,478,68.285714,0,0.000000,478,31.866667,170,11.333333,15,"Product Viewer","MEDIUM VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE HIGH VALUE NON OFFER SEEKER","Computers","Smart Phone","No Offer","3183","No Offer","No Offer","MP3","Receivers","Computers","Speakers","Speakers","Big Screen TV","Receivers","Speakers","Speakers",0.930898,0.015834,0.002216,0.015798,0.011249,0.008622,0.930898,0.015384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
"602.000000","CRAIG.PITT@EMAIL2.COM",24,"M","U","Private Sector","High School",23506,2,1,0.333333,0,0.000000,1,0.333333,1,0.333333,12,4.000000,194,194.000000,194,194.000000,0,0.000000,194,64.666667,24,8.000000,3,"Product Viewer","LOW VALUE","MIDDLE INCOME SCHOOL EDUCATED","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","Standard TV","Computers","Receivers","6183","No Offer","No Offer","MP3","Receivers","Speakers","Computers","MP3","Big Screen TV","Standard TV","Computers","Standard TV",0.188238,0.162001,0.138985,0.158799,0.100529,0.109095,0.142353,0.188238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603.000000","CRAIG.TOWB@EMAIL1.COM",30,"F","S","Not employed","Post College",58186,1,5,0.833333,0,0.000000,2,0.333333,2,0.333333,40,6.666667,4075,1358.333333,998,332.666667,0,0.000000,998,166.333333,87,14.500000,6,"Product Viewer","MEDIUM VALUE","HIGH INCOME SINGLE","PRODUCT VIEWER","INSTORE HIGH VALUE NON OFFER SEEKER","MP3","Receivers","Smart Phone","3201","No Offer","No Offer","MP3","Speakers","Computers","Standard TV","Standard TV","Computers","Standard TV","Standard TV","Receivers",0.622236,0.067620,0.060310,0.024046,0.622236,0.012989,0.025400,0.187400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"604.000000","CRAIG.TOWB@EMAIL2.COM",33,"M","U","Engineer","College",34311,2,6,0.750000,1,0.125000,1,0.125000,0,0.000000,34,4.250000,2644,440.666667,599,99.833333,599,99.833333,599,74.875000,66,8.250000,8,"Buyer","MEDIUM VALUE","MARRIED MEN","BUYER","INSTORE HIGH VALUE NON OFFER SEEKER","MP3","Big Screen TV","Smart Phone","Big Screen TV","Standard TV","MP3","MP3","Receivers","Speakers","Smart Phone","Speakers","Computers","Standard TV","Smart Phone","Speakers",0.402138,0.045084,0.076690,0.003162,0.013232,0.346105,0.402138,0.113589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"605.000000","CRAIG.WEBB@EMAIL1.COM",40,"F","S","Scientist","College",44508,1,5,0.500000,0,0.000000,0,0.000000,7,0.700000,42,4.200000,3255,651.000000,0,0.000000,0,0.000000,0,0.000000,88,8.800000,10,"Product Viewer","HIGH VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE HIGH VALUE NON OFFER SEEKER","Speakers","Computers","Smart Phone","No Offer","No Offer","No Offer","Receivers","Speakers","Computers","MP3","Big Screen TV","Computers","Big Screen TV","MP3","MP3",0.885422,0.013825,0.006692,0.885422,0.020622,0.011021,0.005476,0.056941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"606.000000","CRAIGBAUER@EMAIL1.COM",27,"M","S","Not employed","Post College",49082,1,12,0.631579,0,0.000000,0,0.000000,3,0.157895,91,4.789474,7498,749.800000,0,0.000000,0,0.000000,0,0.000000,196,10.315789,19,"Product Viewer","MEDIUM VALUE","HIGH INCOME SINGLE","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","MP3","Smart Phone","No Offer","No Offer","No Offer","No Offer","MP3","Receivers","Speakers","Smart Phone","Speakers","Big Screen TV","Computers","Smart Phone","Big Screen TV",0.571046,0.571046,0.163994,0.038555,0.031109,0.061579,0.037241,0.096475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
"607.000000","CRAIGBRINK@EMAIL1.COM",51,"M","S","Engineer","Post College",78991,1,7,0.875000,0,0.000000,1,0.125000,3,0.375000,45,5.625000,2490,415.000000,299,49.833333,0,0.000000,299,37.375000,100,12.500000,8,"Product Viewer","LOW VALUE","HIGH INCOME SINGLE","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","Standard TV","Speakers","Big Screen TV","3181","No Offer","No Offer","MP3","Receivers","Speakers","Big Screen TV","MP3","Receivers","Receivers","Big Screen TV","Smart Phone",0.255275,0.224221,0.184245,0.097186,0.108050,0.255275,0.027433,0.103589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"608.000000","GEORGEMONK@EMAIL1.COM",51,"M","S","Not employed","College",76156,1,7,0.700000,0,0.000000,2,0.200000,2,0.200000,50,5.000000,2515,628.750000,998,249.500000,0,0.000000,998,99.800000,103,10.300000,10,"Product Viewer","HIGH VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE HIGH VALUE NON OFFER SEEKER","Computers","Speakers","Big Screen TV","3198","No Offer","No Offer","MP3","Receivers","Speakers","Big Screen TV","Standard TV","Receivers","MP3","Big Screen TV","Standard TV",0.360444,0.278882,0.045802,0.022924,0.033389,0.249149,0.009409,0.360444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"609.000000","GEORGEMOSS@EMAIL1.COM",37,"M","S","Accountant","College",55973,1,10,1.250000,0,0.000000,0,0.000000,2,0.250000,44,5.500000,4667,666.714286,0,0.000000,0,0.000000,0,0.000000,96,12.000000,8,"Product Viewer","MEDIUM VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","MP3","Speakers","Big Screen TV","No Offer","No Offer","No Offer","MP3","Speakers","Receivers","Computers","Standard TV","Computers","Standard TV","Computers","Computers",0.476867,0.013563,0.476867,0.012240,0.058007,0.218949,0.022226,0.198148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"610.000000","GREG.BAUER@EMAIL1.COM",38,"F","M","Professor","College",33380,4,13,1.625000,0,0.000000,6,0.750000,0,0.000000,67,8.375000,7137,1189.500000,4044,674.000000,0,0.000000,4044,505.500000,131,16.375000,8,"Product Viewer","HIGH VALUE","MARRIED WOMEN","PROBABLE BUYER","ONLINE HIGH VALUE OFFER SEEKER","MP3","Smart Phone","No Offer","3202","No Offer","No Offer","MP3","Receivers","Speakers","Big Screen TV","Computers","Computers","Big Screen TV","Big Screen TV","Big Screen TV",0.919715,0.919715,0.047894,0.008384,0.001354,0.012770,0.005034,0.004849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
"611.000000","GREGCORTEZ@EMAIL1.COM",49,"M","S","Lawyer","Post College",85690,1,10,0.476190,0,0.000000,0,0.000000,9,0.428571,101,4.809524,7700,770.000000,0,0.000000,0,0.000000,0,0.000000,213,10.142857,21,"Product Viewer","MEDIUM VALUE","HIGH INCOME SINGLE","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","Standard TV","MP3","Receivers","No Offer","No Offer","No Offer","MP3","Receivers","Speakers","Standard TV","Smart Phone","Computers","Big Screen TV","Standard TV","Computers",0.330208,0.183859,0.330208,0.029080,0.064372,0.070343,0.132195,0.189943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"612.000000","JACOB.BIRD@EMAIL1.COM",26,"M","U","Private Sector","High School",20624,2,14,0.777778,0,0.000000,3,0.166667,7,0.388889,97,5.388889,8636,863.600000,2077,207.700000,0,0.000000,2077,115.388889,192,10.666667,18,"Product Viewer","LOW VALUE","MIDDLE INCOME SCHOOL EDUCATED","PROBABLE BUYER","INSTORE LOW VALUE NON OFFER SEEKER","Standard TV","MP3","Computers","6214","No Offer","No Offer","MP3","Receivers","Speakers","Computers","Receivers","Big Screen TV","Smart Phone","Computers","Big Screen TV",0.478954,0.478954,0.160327,0.066308,0.096380,0.078684,0.042815,0.076531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
"613.000000","JACOB.BIRD@EMAIL2.COM",51,"M","S","Engineer","Post College",98210,1,6,0.857143,1,0.142857,4,0.571429,3,0.428571,46,6.571429,4474,1491.333333,3426,1142.000000,1099,366.333333,3426,489.428571,91,13.000000,7,"Buyer","HIGH VALUE","HIGH INCOME SINGLE","BUYER","ONLINE HIGH VALUE OFFER SEEKER","Computers","MP3","Receivers","3197","Standard TV","MP3","MP3","Speakers","Big Screen TV","Receivers","Speakers","Big Screen TV","Big Screen TV","Receivers","Big Screen TV",0.468595,0.468595,0.251980,0.023339,0.226183,0.001109,0.015037,0.013757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"614.000000","JACOB.BODZ@EMAIL1.COM",33,"M","U","Professor","College",55948,1,4,0.800000,0,0.000000,0,0.000000,0,0.000000,23,4.600000,2586,646.500000,0,0.000000,0,0.000000,0,0.000000,53,10.600000,5,"Product Viewer","MEDIUM VALUE","MARRIED MEN","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Standard TV","Receivers","Smart Phone","No Offer","No Offer","No Offer","Speakers","Computers","Standard TV","Receivers","Big Screen TV","Computers","Big Screen TV","Receivers","Receivers",0.468269,0.037637,0.073347,0.285873,0.468269,0.044246,0.019893,0.070734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"615.000000","JACOB.BODZ@EMAIL2.COM",31,"M","S","Doctor","College",46304,1,2,0.333333,3,0.500000,3,0.500000,0,0.000000,16,2.666667,1278,426.000000,2797,932.333333,2797,932.333333,2797,466.166667,36,6.000000,6,"Repeat Buyer","MEDIUM VALUE","MIDDLE INCOME SINGLE","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","MP3","Receivers","Speakers","Speakers","Standard TV","Computers","No Offer","No Offer","No Offer","Big Screen TV","Big Screen TV","Computers","Standard TV","Big Screen TV","Big Screen TV",0.929911,0.929911,0.009046,0.004608,0.011867,0.014973,0.009814,0.019781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616.000000","JACOB.PITT@EMAIL1.COM",34,"M","S","Engineer","Post College",48534,1,9,1.125000,0,0.000000,3,0.375000,0,0.000000,36,4.500000,6131,766.375000,2337,292.125000,0,0.000000,2337,292.125000,83,10.375000,8,"Product Viewer","LOW VALUE","HIGH INCOME SINGLE","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","Standard TV","MP3","Smart Phone","3178","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Computers","Computers","Computers","Computers","Computers",0.328390,0.164376,0.328390,0.126060,0.193770,0.030407,0.057071,0.099926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"617.000000","JACOB.PITT@EMAIL2.COM",44,"F","M","Accountant","Post College",69783,6,6,1.200000,0,0.000000,0,0.000000,2,0.400000,20,4.000000,3044,608.800000,0,0.000000,0,0.000000,0,0.000000,46,9.200000,5,"Product Viewer","LOW VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Receivers","Speakers","Big Screen TV","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Smart Phone","Computers","Computers","Smart Phone","Standard TV",0.220882,0.039281,0.164038,0.133709,0.189382,0.075827,0.176881,0.220882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618.000000","JACOB.TOWB@EMAIL2.COM",25,"M","U","Self Employed","Post College",76213,2,11,1.100000,0,0.000000,0,0.000000,2,0.200000,35,3.500000,5849,835.571429,0,0.000000,0,0.000000,0,0.000000,72,7.200000,10,"Product Viewer","LOW VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","MP3","Smart Phone","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Standard TV","Speakers","Big Screen TV","Standard TV","Standard TV",0.248650,0.106711,0.211553,0.067669,0.204608,0.021254,0.139555,0.248650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"619.000000","JACOB.WEBB@EMAIL1.COM",55,"M","S","Not employed","Post College",92343,1,4,1.333333,3,1.000000,6,2.000000,0,0.000000,33,11.000000,1626,542.000000,4224,1408.000000,2897,965.666667,4224,1408.000000,73,24.333333,3,"Repeat Buyer","HIGH VALUE","HIGH INCOME SINGLE","REPEAT BUYER","ONLINE HIGH VALUE OFFER SEEKER","Standard TV","Speakers","Big Screen TV","3211","MP3","Receivers","Receivers","Speakers","Computers","MP3","Receivers","Computers","MP3","MP3","Big Screen TV",0.449887,0.449887,0.026812,0.445294,0.013923,0.004187,0.047103,0.012794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"620.000000","JACOBBAUER@EMAIL1.COM",55,"M","S","Self Employed","College",85360,1,6,1.000000,0,0.000000,0,0.000000,3,0.500000,41,6.833333,3794,948.500000,0,0.000000,0,0.000000,0,0.000000,77,12.833333,6,"Product Viewer","LOW VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Computers","Smart Phone","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Big Screen TV","Receivers","Big Screen TV","Big Screen TV","Receivers",0.223659,0.176568,0.057593,0.153950,0.223659,0.023397,0.220676,0.144155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"621.000000","JACOBHOUSE@EMAIL1.COM",41,"F","M","Self Employed","High School",38439,2,11,0.733333,2,0.133333,3,0.200000,6,0.400000,84,5.600000,3439,382.111111,1647,183.000000,1348,149.777778,1647,109.800000,174,11.600000,15,"Repeat Buyer","MEDIUM VALUE","MIDDLE INCOME SCHOOL EDUCATED","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","Computers","Speakers","Big Screen TV","3181","Standard TV","Receivers","No Offer","No Offer","No Offer","MP3","Standard TV","Computers","Smart Phone","MP3","MP3",0.488144,0.316499,0.017877,0.488144,0.089724,0.031057,0.022908,0.033791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"622.000000","JACOBREADY@EMAIL1.COM",25,"M","S","Professor","College",53017,1,5,0.625000,0,0.000000,0,0.000000,4,0.500000,31,3.875000,1475,368.750000,0,0.000000,0,0.000000,0,0.000000,62,7.750000,8,"Product Viewer","LOW VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","Standard TV","Computers","Speakers","No Offer","No Offer","No Offer","Receivers","Speakers","Computers","MP3","MP3","Receivers","Receivers","MP3","MP3",0.976035,0.001215,0.003186,0.976035,0.012111,0.001754,0.003764,0.001935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
